id,dialogue
13681772,"Jake: Hello Mia, my flight for tomorrow was cancelled! Really annoyed because I wanted to be around when Pa gets his results.
Mia: Don't worry Jake. I'm going together with him to see his doc. We'll face whatever news together. Won't you be coming at all?
Jake: Will arrive 24 hours later - so on Wednesday. They've sort of postponed the flight.
Mia: What a hassle for you! Will anyone be fetching you from the airport?
Jake: Lawrie will.
Mia: Good. Cause neither Wolf nor me are available. As you know.
Jake: Yaeh. You'll be in hospital talking to this other doc. Hope for the best, prepare for the worst. But somehow I'm totally optimistic.
Mia: So am I!
Jake: So I'll see you and Pa after the medical appointment. Are you coming directly to his place?
Mia: I think so. He will certainly want to see you immediately.
Jake: Will you be staying for a meal? I can prepare something before you arrive.
Mia: That's nice of you but I think I'll just deliver him home and go back to my place at once. A bit of backlog in my work due to all this.
Jake: I see. But we have to get together soon. How about Thursday? Otherwise Friday?
Jake: I'll cook for the three of us then.
Mia: Or you cook and bring it together with Pa to my place?
Jake: Lovely! It's always so special to eat in your garden. Or we can have a BBQ?
Mia: Too much hassle. And Pa is on a diet, don't forget. And I'm vegetarian :)
Jake: Gosh! True! We'll talk about it. Now we have to get Pa thru' this medical thing. You have to! I had an impression talking to him yesterday that he prefers you to be present rather than me or Lawrie. Fair enough!
Mia: That's because we visited all those doctors together before. I simply have a good understanding of his condition. And I've also coordinated all his appointments. No worries - nothing personal.
Jake: So bon courage tomorrow! Hugs to you and Pa xxx
Mia: Thank you. xxx"
13829628,"Nina: Hi 😊
Nina: How was that yoga class?
Sarah: Oh hi :) Sorry I just came back, stayed longer to strech a bit more.
Sarah: In general I enjoyed it. Our new instructor took it easy and I was a bit bored. But I love the atmosphere there.
Nina: Not challenging enough?
Sarah: Well, you know me, if I'm not sweating it's not a good training 😄
Sarah: I've heard you wanted to start moving. Join me next time!
Nina: I was hoping you'd ask me 😁 I wanna give it a try.
Sarah: Cool.
Sarah: It's either mondays 6pm, or thursdays at 7.
Nina: You can choose, both days work for me.
Sarah: Good. Then we go mondays AND thursdays! 😜
Nina: Are you trying to kill me??
Sarah: Drama queen. 😘 You'll be fine!
Nina: OK, so what do I need?
Sarah: For yoga class? A lot of determination haha
Sarah: Comfy clothes, water and a towel
Nina: How about shoes?
Sarah: No shoes. Unless you wanna run away hahaha
Nina: I see you're in a good mood. I hope to feel the same way after!
Sarah: Sorry. I'm sure we'll have a lot of fun!
Nina: Thanks
Sarah: No worries"
13729876,"Allan: Do you like soft cheese on bagels or nah?
Julie: Sometimes. Why?
Allan: Try to plan breakfast!
Julie: Oh!
Julie: How about a sausage casserole?
Allan: That sounds nice.
Julie: You're making me hungry!
Allan: Just trying to get ahead. Can you bring a couple juices?
Julie: Sure! Like orange and something?
Allan: Yes. Fine.
Julie: Anything else you need? Chairs? Dishes?
Allan: Some serving spoons and chairs would be good!
Julie: Okay, no problem.
Allan: Looking forward to it but its so much work...
Julie: You're preaching to the choir!
Julie: Glad it's your turn. Finally!
Allan: I know, it's definitely overdue. But I never had a house big enough before...
Julie: I know, I know, j/k.
Allan: Otherwise, I think I'm ready!
Julie: Cool! It's going to be great!
Allan: Fingers crossed! LOL!"
13812300,"Angie: Happy birthday Angela! Once again ;)
Angela: Thank you! :D
Angie: How was the end of the party? 
Angie: What time did everyone go?
Angela: It was good! 
Angela: Around 3 or 4, I’m not sure :D 
Angie: Nice!
Angela: We danced almost till the end ^^
Angela: It was cool :)
Angie: Yeah, the whole evening was good!
Angie: You have some interesting friends :)
Angela: I know ^^
Angela: I’m glad they didn’t scary you :D
Angie: :D No, I’m immune ;)
Angie: And how are you feeling today?
Angela: Well, a bit tired to be honest. And still a bit drunk...
Angie: Eat something later, you’ll feel better. 
Angela: yep, we’re preparing breakfast. Slowly... ;)
Angie: I see :)
Angie: Have a good day!
Angela: u 2! "
13611886,"Ann: I have got a plusnet mobile sim card that I pay 5.00  a month for it has 500 minutes, 100 more than the skype one, plus I have a decent phone that I can use with it, not my own
Rob: I think I should buy a number - such as 0333 and then redirect it to your mobile, which will redirect if no one answers (I think you can set that up on your mobile?)
Rob: We can then measure how many CS notepads call us and adjust the monthly package accordingly
Ann: Possibly as the main company number yes, but with my mobile number to call direct in office hours or text out of hours as they may not like calling a 03 number and getting replies from a strange mobile
Rob: possibility
Ann: Its worth just trying the mobile number at the moment maybe.  Does the 0333 number you have already belong to CS? Why can you not keep that number and just redirect calls from that?
Rob: 0333 numbers are mobile friendly, like 0800 numbers. I dont fancy adding a mobile on the site as it makes us look too small. I want people to think they are dealing with a larger business
Ann: Ahh Yes I didn’t think of that, it will be ok on my emails though? Rather than the skype one?  I do have a landline number that only gets used once in a blue moon, but that has a Gloucester code, I’m happy for you to use that  if that could be of use
Rob: Im setting up a new 0333 number - what is your mobile number?
Ann: That’s a very good question because until I get the phone unlocked I cant call to see what the number is and as I never used it myself
Ann: I ve been paying 5 a month for the last year but not used it.  So I will get it to you asap, I am going over to Tesco shortly and I can get it unlocked there hopefully tonight 
Rob: ok no rush
Ann: Did you sort out the Cawson invoice?
Rob: oh no good job you reminded me I will do it now
Ann: yes the files are on driver and I already have a template invoice set up for them, you just need to see haw many courses they took this month
Rob: I think they had quite a few this month, I need to get onto Chris Lamport and hurry up his reports as I cant send them an invoice if they dont have all the reports
Ann: Hes getting annoying being late with reports all the time
Rob: I'm thinking about cutting his jobs, hes getting a bit too comfortable
Ann: well that wont hurt for a while, he is taking more local tutors jobs really
Ann: I know its great that he is able to cover areas that we are short on but apart from that we should leave him to his own area
Rob: I think you are right good idea"
13728780,"Lucas: Anybody going to play chess after school?
Zara: You're obsessed. Seriously. Stop.
Lucas: I'm not! It's just fun!
Zara: I disagree; nothing fun about it.
Lucas: There is. Strategy and tension and competition!
Zara: So play football!
Lucas: I can't! Bad knees!
Zara: Oh brother!
Lucas: It's true!
Zara: Def not cool to play chess.
Lucas: That's what you say.
Zara: Yep.
Lucas: I happen to know that some of the smartest people play chess.
Zara: So what?
Lucas: So, smart is cool.
Zara: No it isn't!
Lucas: It is to me!
Zara: Fine. Go be smart!
Lucas: I will. You be dumb!
Zara: But cool! LOL!
Lucas: No way!"
13865021,"Przemek: guys, a fun fact
Przemek: or a quizz:
Przemek: which countries don't recognise North Korea?
Jim: lol, why would we know?
Przemek: think! it's logical
Przemek: there are 3
Przemek: ok, only one is unexpected
Gordon: USA?
Przemek: c'mon, they held talks
Meghan: South Korea?
Przemek: bravo
Gordon: Japan?
Przemek: Yes!!!!
Jim: China?
Jim: would be a bizarre twist
Przemek: no! maybe they don't need NKorea because they have Louvre?
Gordon: Poland!
Przemek: hahahahahah
Meghan: France really?
Przemek: yes, at least Wikipedia says so"
13819891,"Linda: you remember Mariusz, my English student when I was living in Kabaty?
Linda: I've just read on fb he died...
Linda: Im so shocked, cant believe it!
Hanna: of course I remember him.
Hanna: hard to believe. How old was he? 50?
Linda: I guess more than 50, maybe 55
Linda: when I taught him, he alredy had adult children
Rod: OMG
Rod: shocking news
LInda: Yep... Life is so short
Rod: And do you know what happened?
Rod: was he ill or did he have an accident?
Linda: no idea
Linda: his wife posted on fb about this
Hanna: :(
Linda: I wrote to her to ask about time and place of funeral
Linda: but she hasnt replied yet, I imagine shes busy
Rod: definitely :(
Linda: you know, I havent seen him long, but I somehow... cant get over it
Linda: Strange feeling
Hanna: Yeah, I imagine
Rod: Take care, Lin!
Linda: Thanks"
13728325,"Pearl: Hi lover! 
Vince: Oh, it's my gorgeous girl, are you all ready for tonight?
Pearl: You bet! I will be a vision in silver, the belle of the ball!
Vince: Oh oh! Can't wait? What exactly are you planning to wear?!
Pearl: Well, as you know, I was a snazzy dresser in my youth as well as a ballroom dancer!
Vince: I heard it through the grapevine! 
Pearl: Love that song! Well, in 68, my first husband and I won a cup in Blackpool and I decided to put on my old costume for tonight! Guess what? It still fits like a glove after 50 years!
Vince: Well, you've got a beautiful figure, darling, but maybe it won't be as flattering, after all you're not a 20 something anymore!
Pearl: So what! 70 something's can look sexy too! 
Vince: True, but won't the fabric have deteriorated? 
Pearl: No! I've kept it wrapped up, with moth repellent in the cupboard and I've sewn the loose sequins back on. My silver heels have hardly been worn too, good as new!
Vince: You don't need to doll yourself up, darling, you'd look fab in anything! 😚
Pearl: Well, I've been to have my hair done and I'm trying on the dress for you to see it to check it's all ok! What are you wearing?
Vince: Well, if it's 68 we're revisiting, I thought my paisley shirt, flares, love beads and Lennon specs! I was a student then and extremely groovy!
Pearl: Hold on, Austin Powers, you're 71 not 21. Act your age!
Vince: Just kidding, darling. No, just my boring old suit and A nice patterned tie! As befits a retired banker!
Pearl: Just wait till your stuffy old City mates get a load of me. Just putting on a bit of extra warpaint!
Vince: Er, ok, less is more sometimes, sweetie!
Pearl: There, all set. Now, just time for a quick selfie.
Vince: Can't wait! 
Pearl: There we are! <file_photo>
Vince: Bloody hell Pearl, you look stunning! 
Pearl: Thanks, darling. Love you! 💖
Vince: Love you too!!!!!"
13728873,"Carmen: And?
Owen: ?
Carmen: Have you sorted it out?
Owen: the heating?
Carmen: aha
Owen: they were here
Owen: he repaired it temporarily, needs to replace something
Owen: I checked and it's not working again
Carmen: call them
Owen: they're closed
Owen: they won't come that late anyway
Carmen: so what are you going to do
Owen: nothing
Carmen: why don't you try to fix it yourself?
Owen: don't have the tools
Owen: will call them tomorrow morning
Owen: and see when they can have this scheduled
Carmen: ok
Carmen: let me know
Owen: i will"
13811289,"Amy: How are you doing?
Janet: I’m ok, not great
Janet: Had to be in court yesterday
Janet: My parents are getting divorced.
Amy: How did it go?
Janet: It was extremely stressful, but after all neither my sister nor me had to testify.
Janet: I’m pissed at the lawyer. She could have told us. 
Janet: It would have saved us a lot of stress. 
Amy: So it was only your mum and dad testifying?
Janet: Yes.
Janet: My father said that my mum broke into his email and wrote false emails with all his “lovers”
Janet: The judge said he had never heard such an absurd
Amy: So it went well for your mum?
Janet: We don’t know yet
Janet: There will be a mediator that will help them to reach an understanding.
Janet: So it can still take quite some time until my mum gets her freedom.
Amy: I see. Probably a few months.
Janet: I don’t know.
Janet: I will let you know.
Amy: I know it’s not easy. My parents also got divorced. 
Janet: It’s not easy, but it will be better for my mum. "
13681514,"Lilyana: Morning
Orion: Morning how are you ?
Lilyana: I'm ok and u?
Orion: I'm good thanks
Lilyana: :)
Orion: :p
Lilyana: Sup
Orion: Fuck all
Lilyana: Why?
Orion: I'm bored and sitting in the dark
Lilyana: The light got cut?
Orion: Yes
Lilyana: Poor u
Orion: Indeed
Lilyana: Light some candles
Orion: I don't have any
Lilyana: It will be kind of romantic hehe
Orion: I'll just stay on my bed
Lilyana: If u have oranges u can make them ;) Or from tangerines
Orion: I don't either. But how do you make candles from oranges?
Lilyana: Hmm I will show u a video i don't know how to explain
Orion: Haha ok never mind
Lilyana: <file_video>
Orion: Haha the lights are back
Lilyana: I've tried it once ;) It looks nice. Don't u think so ?:)
Orion: Kind of
Lilyana: Haha"
13809995,"Ryan: May decided to postpone the vote on the Brexit deal
Sam: really? why?
Ryan: I think she wants to get some extra time for campaigning 
Ryan: although they suggest she may want to negotiate again
Sam: I don't think Europe would agree
Ryan: oh, I'm sure Europe won't
Sam: so it's quite silly
Ryan: So we're heading for the hard Brexit
Sam: it seems so
Ryan: the pound plummeted after the announcement 
Sam: I'm not surprised
Ryan: but maybe it would be even worse after the vote
Sam: yes, she had no chance to win it
Sam: it has grown like a snowball against her
Ryan: I'm pretty sure she'll be out of the office soon
Sam: do you think she'll resign?
Ryan: I think the Tories will topple her soon
Sam: a rebellion?
Ryan: haha, rather a dirty coup d'état
Sam: by the conservative wing?
Ryan: yup, the dirty nationalists"
13828214,"Aaron: Hi Bob, are you sending Katie to the school trip?
Bob: Hi Aaron, Katie really wants to go.
Bob: So Marie & I agreed.
Aaron: So does Vicki.
Aaron: I'm trying to convince Sandra though.
Bob: She's not convinced?
Aaron: Well you know, it would be Vicki's first time away from home.
Aaron: For an entire week.
Bob: Yeah, same for Katie.
Bob: But we decided she needs to start getting independent.
Aaron: That's what I was thinking as well, but Sandra is freaking out...
Aaron: I've been telling her that the kids will be taken care of- quite a few teachers are going with them.
Bob: And most of the kids are going, so she won't feel lonely.
Aaron: Exactly and they have so many activities planned.
Aaron: She'll barely have time to think about us :D
Bob: Yeah, and now there are so many means of communication.
Bob: You can see each other every day on Whats app.
Aaron: I know, remember our school trips?
Aaron: We didn't even have cell phones.
Bob: Oh yeah, those were the good old days.
Bob: No parental control :D
Aaron: And that's what I've been telling Sandra all along.
Bob: I have a thought.
Bob: Maybe Marie could invite her for coffee. You know they would chit chat and & maybe she could convince her.
Aaron: That's a great idea man.
Aaron: It might just work.
Bob: OK, I'll tell Marie about our plans.
Bob: She'll give Sandra a call.
Aaron: Perfect, thanks man!"
13730250-1,"Gia: Hey so how long did you wait for the grad pics to come? xd 
Mia: Still aren't in 
Gia: Wait what? i thought you told me they arrived like 2 weeks ago
Mia: No that's when the proofs came back. Not the hard copies
Gia: K what's the difference between the two? 
Gia: I haven't received anything
Mia: Proof is just a sample, hard ones are the ones we pay for 
Gia: ok so where did you get the proofs? At that place?  
Mia: In the mail 
Gia: Ok so they are sending proofs and hard copies separately? thats so dumb...
Mia: Not really. The proofs show you all of them then you choose which ones you like and which sizes and stuff
Gia: So you got the proofs, and then you select the ones you like and you send back to that place?
Mia: Yes
Gia: why dont they just do it online...
Mia: Idk. I am still waiting for this college sweaters 
Gia: ... ditto. She acts like nothing happened and didn't even apologize 
Mia: I know. Won't even answer. 
Mia: She said like a month ago it was being shipped from the states.
Gia: I'm feeling ripped off by both the pictures and her 
Mia: Agreed. 
Mia: And the diploma frame is outrageous! 
Gia: Im actually ok with the frame 😛 im getting the most expensive one. 
Mia: That's fair. I like the grad gown.
Gia: I am not. I feel annoyed by the fact that we need to spend money on borrowing a grad gown. 
Mia: Yea that's true, but well... it's mandatory for your grad
Gia: Fair enough...  "
13862378,"Richard: Hi, wanna grab a cup of coffee in the morning?
Michelle: Hi
Michelle: First - I'm not a coffee person, second - I'm not a morning person 😛
Richard: Okay okay
Michelle: How about a chocolate dessert after work?
Richard: I'm trying to be fit
Michelle: I am trying too
Michelle: Maybe just not as hard as you do 😉
Richard: Hmm.. we can just go for a walk
Michelle: If the weather is good
Richard: Stop yammering
Richard: I'm taking the umbrella
Richard: Just in case.
Michelle: OK
Michelle: Let's meet next to the lighthouse, we can walk by the seashore
Richard: I like it 🙂
Richard: What time are you free?
Michelle: The whole day, it's Sunday remember?
Richard: Let's meet after lunch, which will be around 4pm
Michelle: Works for me
Richard: Great. See you in a bit"
13730269,"Jess: Hey did you want to take training in English? I was told I have to get a group together so let me know when you can do it if you want 
Mike: yes, sure, why not?? :) I am free after our class on Wednesday, I reckon we are together in this? :) after 4 ok?
Jess: ok yeah works with me! I have to see if I can find some other people too haha because she said I need like 10 but I don't think I can find that many
Mike: haha, it is a lot but we can try 
Jess: yes haha it will end up being the two of us :P
Jess: hey I didn't get a chance to talk to you today, if you still wanna do the training what about the 17th I sent a email and im waiting to here back
Mike: at 2pm?
Jess: I asked about 3pm but maybe if we go right after we can go earlier, but they may not write back
Mike: really? so what we should do if for example some people do not speak polish? 
Jess: yeah idk we shall see best to just wait I think
Mike: I think so lets just wait a few days...
Jess: I got a email back so we are good for Wednesday at 3pm :)
Mike: cool thanks!
Mike: is that time reserved only for us or we can take more people?
Jess: no more can come, she said if we found more people it be better anyways 
Mike: wow, super thank you 
Jess: how many other people want to come?
Mike: just asking idk yet but I think not many like 2-4
Jess: ahh ok its fine I can send a email to check but I think its not a problem
Mike: ok, don't send, we will rule this situation :)) thx "
13682434,"Maya: Hey, do you have plans for the New Year's Eve?
Susan: Hi! No ...
Maya: Same here ...
Susan: every year the same shit ...
Maya: I agree! The pressure to spend this evening in an extrordinary way! What a fuss!
Susan: How about we organise something laid back ... ?
Maya: You have my attention ... continue!
Susan: you know, at Bob's house, some booze, films, board games, good music, no dress code - just comfy and warm stuff ...
Maya:  I like to sound of it ... 
Susan: Me too!
Maya: No pressure to celebrate another wasted year, just hang out and chill!
Susan: Great, love this idea
Maya: Ok let's talk to others, I will ask Bob if he has plans and if he minds hosting the lazy party 
Susan: I will talk to the laziest people I know if they'd like to join ;)
Maya: Great!
Susan: I think it will be a crowded party!
Maya: hahah agree! no fuss party, no stress ...
Susan: We should just think of some good food and drinks
Maya: aah perfect, can't wait!
Susan: Me too! 
Maya: Here, I've created an event on facebook, i bet others are also thinking what to do this evening
Maya: <file_other>
Susan: you're fast ;) "
13862790,"Fred: checking the prices of immovables
Reynold: hi, why?
Fred: i'm getting older you know
Fred: i wish to settle down soon
Reynold: jeez, you act like you're 100
Fred: shut up
Fred: im turning 30 soon
Reynold: ...
Fred: anyway
Fred: i found one interesting offer
Fred: <file_other>
Reynold: wanna move in? the apartament looks alright
Fred: yes, the plan is to have a place of my own
Reynold: nice
Reynold: one advice, check it well before buying
Fred: i will
Reynold: check electrical instalations, windows, move furnishings...
Fred: sure thing
Fred: i will make sure nothing goes unnoticed
Reynold: good luck Freddie
Fred: thanks will need it
Reynold: ttyl"
13821618,"George: <file_other>
George: Anyone interested?
Tom: 21 dec hmmm
Tom: have a meeting then I'm afraid
George: But it starts 8p.m.
Tom: aaaa, okay
George: @Joshua, what about u?
Joshua: Fine with me
Joshua: And a burger before?
George: Hmmm why not
Joshua: I know a great place near there
Joshua: So juicy and flavorful burgers
Joshua: The best burger I've ever tasted
George: Where is that?
Joshua: Black Iron Burger
Joshua: 245 W 38th St
George: Ok
Joshua: Menu
Joshua: <file_other>
George: Double 4oz Patty, All-Natural Beef, Double Horseradish Cheddar, Stout Caramelized Grilled Onions, Special Horseradish Mayo
George: <file_gif>"
13862204,"Jay: hi Chel
Michelle: hi J
Jay: I need an advice
Jay: Mia is having her birthday very soon
Jay: any ideas what to buy?
Michelle: depends what she likes
Jay: she likes fashion and girly stuff
Jay: and also she plays volleyball
Michelle: buy her sth that she might need
Michelle: maybe she told you that she plans to buy idk gloves or a hat
Jay: I cant buy her clothes
Jay: its not the best idea
Michelle: volleyball kneepads?
Jay: she has plenty
Michelle: k
Michelle: my last word: jewellery
Jay: mhmm
Jay: i might get her a nice brooch
Michelle: maybe with your names on it
Jay: with initials! yes
Michelle: there you go
Jay: youre the best!
Michelle: anytime"
13612116,"Paige: Hey, are you there?
Logan: Yeah, what's up?
Paige: Have you heard anything from Zach?
Logan: No, why?
Paige: He's not answering.
Logan: Maybe he's busy.
Paige: After what happened? He's probably in some corner crying.
Logan: What? Why? What happened?
Paige: You don't know?
Logan: No, what the hell happened?
Paige: Apparently Hailey cheated on Zach.
Logan: Are you serious?
Paige: Yeah, and the worse part is that it was with his best friend.
Logan: Wow. I don't know what to say. I never though Hailey was capable of doing something like that.
Paige: Neither did I. Little miss perfect is not so perfect after all.
Logan: Don't say that. You don't know whar really went down between them. Maybe things weren't as great as they made seem.
Paige: Either way, cheating is a low blow.
Logan: How do you know this anyway?
Paige: Jackson told me.
Logan: Oh, come on, and you believe him?
Paige: Why would he lie?
Logan: Uh, because everything that comes out of that guy's mouth is a lie? And besides he's insanely jealous of Zach. Have you actually talked to Zach or Hailey about this?
Paige: No.
Logan: Then don't believe everything you hear and especially don't spread it out until you know your facts."
13716761,"Bob: Anybody around on Saturday?
Jason: u in town???
Larry: Hey man, I'm around, any plans?
Vicky: Bobbyyyyyy :) long time no see!!! how long are you gonna be in this time?
Bob: until Tuesday just one weekend to catch up :(
Kate: Big fat bummer! We're going camping this weekend!!! :( was so looking forward to hang out!
Bob: shame :( maybe we can do Friday?
Kate: I wish I could! I'm completely swamped at work, won't probably get out till late :(
Bob: well there's always next time :) don't make any plans until you hear from me!
Kate: maybe we will be fed up after 3 hrs and come back early, u never know! :)
Vicky: oh no, Kate, they still keep you busy?
Kate: all the time :( I swear I don't remember last time I got home before 7!!! it's crazy!
Jason: that what rat race will do to u!!! hahahaha lol
Larry: we all can't just mooch off of our parents forever like some of us...
Jason: whatevs dude u just jealous lol plus i work too
Bob: Aaaaaanyway... I was thinking to hit the Barrel at 6 ish? everyone's welcome!
Vicky: I will be there! :))) Do you have your local sim in in case I wanna call?
Bob: Sure do :) 
Vicky: Mind if I bring someone?
Bob: of course not! feel free to bring anyone you like :)
Jason: ohhh Vicky got another victim!!! poor dude...
Vicky: Who is jealous now, Jason???
Larry: man, sometimes u should really keep ur comments to urself, u know?"
13681568,"Sarah: did you see the chase last night
Larry: I love the chase
Sarah: Bradley Walsh I love him 💖 he is so funny
Larry: he is proper talented you know
Sarah: yes wasn't he in Coronation Street once?
Larry: yes that was ages ago he owned the knicker factory
Sarah: did he have an affair with Deirdre Barlow?
Larry: lol no... that was Mike Baldwin
Sarah: oh yeah lol
Larry: no he was with the comedienne damn I cant remember her name
Sarah: that will drive you mad now all night
Larry: I bloody know it will
Sarah: hes a good singer though isn't he
Larry: yes he is
Sarah: apparently Ann Hegarty is going into the jungle
Larry: nooooo😲
Sarah: so they say
Larry: that will be worth watching she will scare all the critters lol
Sarah: yes she will.. I recon it will be good this year
Larry: well Holly Willoughby is taking over this year from Ant so that in itself should be worth watching
Sarah: yes I cant wait for it to start this year"
13821752,"Christina: fml
Dana: what happened?
Roxy: sup
Christina: it was just the worst day.. :(
Roxy: Tell us
Christina: My boss yelled at me when I arrived, because he seems to think there's something wrong with the reports from last week (and trust me the whole team triple-checked everything, so there can't be anything possibly wrong with them).
Dana: Poor thing ;(
Christina: I had this fucking headache the whole day after that. Then I got my period.
Christina: Then I missed the bus and there was some accident on the way so the next one came 40 fucking minutes later...
Roxy: Damn..
Dana: so sorry...
Christina: And then when I came back, just as a cherry on top, my landlord kicked me out of the apartment <file_gif>
Roxy: wtf
Dana: What??? omg do you have a place to stay?
Christina: to be precise I have a month to vacate the apartment, so it's not like he kicked me out effective immediately
Dana: phew...
Christina: but still, after such a shitty day, to hear you have to find something new, after just 6 months it's just aaaarrrghhh!
Roxy: Do you have any ideas where to look?
Christina: there are some portals, but apartment hunting in this city is not easy...
Dana: I'm sure you'll find something ;*
Christina: Girls, I'm sorry, I'm just here bitching and whining, but I just needed to get this off my chest
Dana: no worries, honey
Roxy: Whenever you feel like bitching, we're here for you. And if you want to meet in person, I'm sure we can figure something out.
Christina: Thank you, gals ;*
Dana: sending virtual hugs <file_gif>
Roxy: <file_gif>"
13810042-1,"Fiona: I need to paint my room
Larry: why?
Fiona: it's ugly!
Fiona: time to change sth :)
Larry: got it
Fiona: so... will u help?
Larry: how?
Fiona: can u go with me to buy some pain?
Larry: do u know the colour already?
Fiona: no
Larry: pick the coloyr first
Fiona: why?
Larry: I don't wanna to spend ages in the shop
Larry: <lol>
Fiona: uh, u!
Larry: that's the true :D
Larry: let me know when u pick sth
Fiona: ok, some advice?
Larry: just not the pink
Fiona: :D"
13862422,"Ali: <file_photo>
Lucie: Nice colour ;)
Ali: Found shoes for you and Jiri
Lucie: :)
Ali: In chinese minimarket in my building
Ali: Less than €10
Lucie: So it is good reason to come to Senegal soon ;)
Ali: BRAVO
Ali :) :) :) :) :)
Ali: Jana, Stefan and girls and my daughter are coming 30 March to 12 April
Ali: Still have 2 free rooms :D
Lucie: Wow, it's so great
Ali: You better come. Before we send police to arrest you
Lucie: Hehehe
Ali: My toothpaste was not full when Caro brought it back
Ali: You stole some
Lucie: Isn't it obvious that Caro used it?!
Ali: Stealing toothpaste is a serious crime
Lucie: But I can buy you a new one if you want ;)
Ali: Caro says she knew that you will accuse her
Ali: OK buy one and deliver it in person soon
Lucie: I was afraid that you want to tell the police about my car accident ;)
Ali: Nooo are you out of your mind?
Ali: I dont care about that car its not mine
Ali: Toothpaste is mine ;)
Lucie: Heheh
Ali: Good night!
Ali: We are waiting here for you :*"
13815714,"John: Uuh, ooh, I got my first Asimov's. 😀
John: No, it's not a funny way to say ""gay blowjob"".
John: It's the magazine.
Peter: You won in this sci-fi thing?
Peter: Or got your story published
John: I subscribed it.
Peter: Ah....
John: Because I need research material.
Peter: There goes the fireworks :-(
John: I'm planning on sending the story you never commented on to Asimov's.
Peter: I never read it, I'm sorry, I remember about it tho. Tecum keep reminding
Peter: I thought you've send it alreqdu
Peter: And got it published
John: Yeah, he said he collected an angry mob but you evaded it and retreated to your castle on the hill.
John: Nah, I've been sorta busy with stuff.
John: Especially now with the work and everything.
John: Tec gave pretty good comments tho.
John: Constructive ones.
John: I'll rewrite a few parts.
Peter: Great great, I'm busy too sadly
John: Then I got some schoolwork.
John: And housework, because Hanne is lazy and just watches Netflix all day.
Peter: Rain and snow
Peter: And renovations, that is my excuse
John: That's what they all say.
John: We got a surprise -20C today.
John: With some bonus stormwinds.
John: Had a bit of a ""What the fuck is this now?"" moment in the morning. 😀"
13810665,"Kate: Hello Natalie, so are you free 24-25 Feb?
Natalie: what hours?
Kate: 9-20, but it might be longer...
Natalie: I believe it is doable.
Natalie: What do you need?
Kate: We're looking for an interpreter English-Italian-Polish for the Audio Video Show <file_other>
Kate: our guest is Italian and he can't speak English at all..
Natalie: I see. 
Kate: You will have to help him to communicate with visitors and to give interviews. 
Kate: There will be lots of different TV channels.
Kate: Have you ever worked with TV?
Natalie: yes, I've got some experience but I've never worked simultaneously only consecutively
Natalie: Are you fine with that?
Kate: Yes, that's absolutely fine.
Kate: The most important thing when you work with the TV is to be relaxed, look good and to know sth about audio-video business in this case.
Kate: Tom told us that you've got experience in this field, right?
Natalie: yes, that's true, but for sure I'm not a buff in the field.
Kate: Nobody expects that. 
Kate: I will send your contact details to our guest and he should call you today around 3pm, if that's okay with you.
Kate: then you can arrange the details.
Natalie: Yes, perfect. 
Natalie: Thank you."
13730733,"Ian: Fernadez
Ian: You going home for Christmas?
Fernandez: Nahh 
Fernandez: I am staying why
Ian: I wondered if you wanna come to Swan River
Ian: I dont want you to stay here for Christmas all my yourself
Fernandez: Oh wow
Fernandez: Idk haha
Ian: ;) 
Fernandez: Sure
Ian: I am leaving tomorrow
Fernandez: Oh I cant go tomorrow
Fernandez: I still have an exam 
Ian: Dang! 
Ian: I wish I could stay for longer
Ian: But have to go home
Fernandez: Hmm
Ian: Can you take the Greyhound bus? 
Fernandez: Sure :) 
Ian: YEAH! 
Ian: And we'll come back together to Winnipeg what about that
Fernandez: Ye will do
Fernandez: I have to go now 
Fernandez: Catchya later"
13716714,"Anne: ok ladies, there's a problem
Anabelle: ???????????
Audrey: yes?
Anne: I think he's got someone. you were right.
Anabelle: wtf? what are you talking about
Anne: I finally have a proof
Audrey: what proof
Anne: just saw him at the restaurant with a whore I don't know
Anabelle: what a retard...what did she look like? maybe we know her
Audrey: yeah, tell us something
Anne: she was blond, I guess she was younger than us and she had quite big earplugs
Anabelle: wait...what earplugs? do you remember the colour or anyhing?
Anne: I guess they were wooden and had some trees on them.
Anabelle: no fuckin god...did she have piercing on the lower lip?
Anne: yes....how did you know that?
Audrey: geezus, what is happening....
Anabelle: it's my fucking sister then
Audrey: you kidding......................:/
Anne: ...
Anabelle: unfortunately my stupid younger sister has this ""habit"" to take care of the men who are already taken
Anabelle: She told me some time ago that there was a guy, but he had a girlfriend and so on, but she didn't care...she was also going on some date TODAY
Anne: I don't even know what to say now
Anabelle: I'm gonna give her a very important lesson, nobody will ever hurt any of my friends
Audrey: what the fuck just happened...that's why I don't trust blondes
Anabelle: I never trusted her to be honest, she's never done anything to prove that we are a family or whatever so I won't give a fuck now
Audrey: well, I guess you're boyfriend isn't better than her, Anne.....
Anne: I don't have a boyfriend anymore, that's for sure
Anne: I'm glad it all became clear now"
